# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-6867
# Selected columns: 6 (all)
# Timestamp: Tue, 08-Oct-2024 22:39:20
Gene ID	Gene Name	ARH77	Daudi	NAMALWA	Raji	Ramos	Toledo
ENSG00000023892	DEF6	68.0	54.0	32.0	29.0	40.0	13.0
ENSG00000023902	PLEKHO1	55.0	0.5	25.0	0.4	4.0	60.0
ENSG00000023909	GCLM	38.0	28.0	33.0	42.0	35.0	26.0
ENSG00000024048	UBR2	31.0	17.0	29.0	29.0	28.0	25.0
ENSG00000024526	DEPDC1	47.0		31.0	59.0	41.0	25.0
ENSG00000024862	CCDC28A	57.0	46.0	43.0	26.0	87.0	86.0
ENSG00000025039	RRAGD	35.0	1.0	41.0	1.0	0.5	9.0
ENSG00000025156	HSF2	46.0	48.0	63.0	54.0	27.0	71.0
ENSG00000025293	PHF20	29.0	38.0	34.0	33.0	29.0	53.0
ENSG00000025423	HSD17B6	2.0	12.0	6.0	11.0	6.0	2.0
ENSG00000025434	NR1H3	4.0	3.0	4.0	2.0	0.8	2.0
ENSG00000025708	TYMP	14.0	2.0	3.0	3.0	8.0	1.0
ENSG00000025770	NCAPH2	93.0	107.0	78.0	69.0	84.0	96.0
ENSG00000025772	TOMM34	77.0	163.0	129.0	157.0	102.0	145.0
ENSG00000025796	SEC63	88.0	70.0	68.0	72.0	90.0	62.0
ENSG00000025800	KPNA6	52.0	45.0	57.0	53.0	46.0	57.0
ENSG00000026025	VIM	63.0	0.1	9.0	32.0	0.1	134.0
ENSG00000026036	RTEL1-TNFRSF6B	0.5	0.3	0.3	0.3	0.6	0.2
ENSG00000026103	FAS	82.0	6.0	27.0	89.0	21.0	9.0
ENSG00000026297	RNASET2	7.0	6.0	8.0	5.0	8.0	4.0
ENSG00000026508	CD44	76.0	2.0			2.0	125.0
ENSG00000026652	AGPAT4	3.0	0.4	3.0	2.0	0.3	2.0
ENSG00000026751	SLAMF7	258.0	8.0	6.0	14.0	7.0	0.1
ENSG00000026950	BTN3A1	13.0	11.0	6.0	5.0	17.0	8.0
ENSG00000027001	MIPEP	32.0	14.0	24.0	35.0	8.0	24.0
ENSG00000027075	PRKCH	25.0	0.4	0.3	0.4	0.6	0.3
ENSG00000027697	IFNGR1	86.0	52.0	39.0	48.0	38.0	44.0
ENSG00000027847	B4GALT7	12.0	19.0	15.0	15.0	22.0	10.0
ENSG00000027869	SH2D2A	94.0	0.8	4.0	0.2	0.1	0.3
ENSG00000028116	VRK2	66.0	38.0	26.0	24.0	19.0	39.0
ENSG00000028137	TNFRSF1B	188.0	0.6	9.0	7.0	3.0	1.0
ENSG00000028203	VEZT	55.0	55.0	44.0	52.0	35.0	29.0
ENSG00000028277	POU2F2	56.0	88.0	100.0	97.0	73.0	16.0
ENSG00000028310	BRD9	20.0	10.0	16.0	12.0	11.0	52.0
ENSG00000028528	SNX1	43.0	40.0	36.0	34.0	35.0	43.0
ENSG00000028839	TBPL1	23.0	39.0	31.0	27.0	21.0	26.0
ENSG00000029153	ARNTL2	66.0		5.0		6.0	55.0
ENSG00000029363	BCLAF1	110.0	80.0	126.0	117.0	93.0	126.0
ENSG00000029364	SLC39A9	94.0	123.0	89.0	125.0	295.0	80.0
ENSG00000029534	ANK1	0.4	15.0	3.0	2.0	9.0	1.0
ENSG00000029639	TFB1M	18.0	28.0	33.0	43.0	18.0	20.0
ENSG00000029725	RABEP1	60.0	103.0	61.0	98.0	30.0	41.0
ENSG00000029993	HMGB3	77.0	57.0	67.0	55.0	142.0	404.0
ENSG00000030066	NUP160	86.0	56.0	79.0	41.0	38.0	212.0
ENSG00000030110	BAK1	65.0	66.0	46.0	38.0	57.0	46.0
ENSG00000030419	IKZF2	121.0	6.0	34.0	8.0	1.0	193.0
ENSG00000030582	GRN	141.0	501.0	236.0	408.0	75.0	167.0
ENSG00000031003	FAM13B	26.0	25.0	34.0	36.0	54.0	63.0
ENSG00000031081	ARHGAP31	20.0		5.0	1.0	0.1	2.0
ENSG00000031691	CENPQ	53.0	38.0	26.0	22.0	32.0	57.0
ENSG00000031698	SARS1	250.0	232.0	234.0	220.0	415.0	167.0
ENSG00000031823	RANBP3	41.0	40.0	48.0	37.0	44.0	49.0
ENSG00000032219	ARID4A	14.0	25.0	16.0	21.0	39.0	35.0
ENSG00000032389	EIPR1	29.0	29.0	29.0	27.0	25.0	37.0
ENSG00000032444	PNPLA6	30.0	25.0	23.0	25.0	35.0	28.0
ENSG00000032742	IFT88	5.0	5.0	9.0	6.0	4.0	9.0
ENSG00000033011	ALG1	19.0	18.0	19.0	20.0	12.0	12.0
ENSG00000033030	ZCCHC8	45.0	21.0	23.0	19.0	43.0	20.0
ENSG00000033050	ABCF2	39.0	24.0	49.0	34.0	33.0	59.0
ENSG00000033100	CHPF2	41.0	18.0	50.0	25.0	55.0	31.0
ENSG00000033122	LRRC7	0.2	0.4	0.2	0.1	0.2	0.2
ENSG00000033170	FUT8	76.0	37.0	27.0	54.0	26.0	12.0
ENSG00000033178	UBA6	45.0	47.0	37.0	32.0	23.0	43.0
ENSG00000033327	GAB2	8.0	3.0	4.0	1.0	2.0	5.0
ENSG00000033627	ATP6V0A1	27.0	5.0	12.0	19.0	9.0	5.0
ENSG00000033800	PIAS1	31.0	30.0	25.0	22.0	37.0	33.0
ENSG00000033867	SLC4A7	13.0	45.0	47.0	56.0	5.0	65.0
ENSG00000034152	MAP2K3	33.0	70.0	51.0	65.0	60.0	153.0
ENSG00000034239	EFCAB1		0.4				
ENSG00000034510	TMSB10	1329.0	3074.0	2787.0	2624.0	1198.0	3460.0
ENSG00000034533	ASTE1	9.0	15.0	13.0	12.0	11.0	18.0
ENSG00000034677	RNF19A	93.0	23.0	20.0	22.0	27.0	40.0
ENSG00000034693	PEX3	51.0	63.0	58.0	65.0	69.0	27.0
ENSG00000034713	GABARAPL2	84.0	124.0	93.0	117.0	124.0	69.0
ENSG00000034971	MYOC		0.1	0.1			
ENSG00000035115	SH3YL1	4.0	0.2	3.0	0.4	3.0	5.0
ENSG00000035141	FAM136A	88.0	43.0	87.0	130.0	142.0	65.0
ENSG00000035403	VCL	28.0	9.0	23.0	19.0	7.0	28.0
ENSG00000035499	DEPDC1B	68.0	68.0	29.0	34.0	33.0	244.0
ENSG00000035664	DAPK2	0.9	0.2	0.2	0.1		
ENSG00000035681	NSMAF	54.0	35.0	42.0	53.0	27.0	52.0
ENSG00000035687	ADSS2	72.0	57.0	125.0	84.0	88.0	193.0
ENSG00000035720	STAP1	70.0	556.0	127.0	248.0	95.0	15.0
ENSG00000035862	TIMP2	0.1		0.5		0.1	1.0
ENSG00000035928	RFC1	122.0	154.0	111.0	121.0	119.0	86.0
ENSG00000036054	TBC1D23	29.0	24.0	29.0	23.0	34.0	41.0
ENSG00000036257	CUL3	42.0	56.0	74.0	69.0	53.0	63.0
ENSG00000036448	MYOM2	0.3	0.8	0.8	2.0	0.2	0.8
ENSG00000036473	OTC						0.1
ENSG00000036530	CYP46A1		0.1	0.2	0.4	0.5	0.3
ENSG00000036549	ZZZ3	37.0	33.0	32.0	31.0	40.0	34.0
ENSG00000036565	SLC18A1		0.2				
ENSG00000036672	USP2	6.0	17.0	4.0	2.0	0.2	0.2
ENSG00000037042	TUBG2	4.0	4.0	2.0	4.0	3.0	3.0
ENSG00000037241	RPL26L1	109.0	81.0	86.0	73.0	100.0	65.0
ENSG00000037474	NSUN2	162.0	159.0	171.0	161.0	168.0	268.0
ENSG00000037637	FBXO42	17.0	17.0	32.0	27.0	24.0	19.0
ENSG00000037749	MFAP3	14.0	15.0	14.0	12.0	23.0	14.0
ENSG00000037757	MRI1	23.0	6.0	15.0	10.0	10.0	8.0
ENSG00000037897	METTL1	30.0	18.0	23.0	16.0	20.0	56.0
ENSG00000037965	HOXC8						0.1
ENSG00000038002	AGA	57.0	62.0	20.0	30.0	40.0	44.0
ENSG00000038210	PI4K2B	106.0	115.0	64.0	72.0	81.0	59.0
ENSG00000038219	BOD1L1	25.0	22.0	24.0	17.0	56.0	35.0
ENSG00000038274	MAT2B	93.0	63.0	59.0	52.0	82.0	99.0
ENSG00000038295	TLL1		3.0			0.8	
ENSG00000038358	EDC4	46.0	40.0	53.0	38.0	38.0	49.0
ENSG00000038382	TRIO	39.0	15.0	23.0	30.0	0.5	15.0
ENSG00000038532	CLEC16A	19.0	21.0	28.0	34.0	25.0	16.0
ENSG00000038945	MSR1	3.0	0.6	0.1	0.1	0.4	
ENSG00000039068	CDH1	2.0	0.1				
ENSG00000039123	MTREX	103.0	96.0	89.0	122.0	82.0	138.0
ENSG00000039139	DNAH5			0.1			
ENSG00000039319	ZFYVE16	9.0	11.0	11.0	8.0	10.0	8.0
ENSG00000039523	RIPOR1	12.0	4.0	74.0	6.0	8.0	9.0
ENSG00000039560	RAI14	4.0					
ENSG00000039600	SOX30	0.2	0.2	0.1	0.1	0.2	0.1
ENSG00000039650	PNKP	20.0	19.0	21.0	13.0	10.0	16.0
ENSG00000039987	BEST2	0.1			0.1	0.1	0.1
ENSG00000040199	PHLPP2	7.0	13.0	10.0	15.0	28.0	13.0
ENSG00000040275	SPDL1	60.0	44.0	43.0	33.0	43.0	46.0
ENSG00000040341	STAU2	18.0	30.0	27.0	26.0	19.0	42.0
ENSG00000040487	SLC66A1	7.0	6.0	10.0	13.0	12.0	11.0
ENSG00000040531	CTNS	5.0	10.0	9.0	16.0	7.0	7.0
ENSG00000040608	RTN4R	0.3	2.0	0.2			0.7
ENSG00000040633	PHF23	27.0	62.0	59.0	74.0	30.0	38.0
ENSG00000040933	INPP4A	15.0	6.0	9.0	7.0	10.0	13.0
ENSG00000041353	RAB27B		0.7				
ENSG00000041357	PSMA4	133.0	118.0	126.0	94.0	140.0	114.0
ENSG00000041802	LSG1	58.0	42.0	57.0	49.0	87.0	65.0
ENSG00000041880	PARP3	8.0	25.0	5.0	6.0	12.0	5.0
ENSG00000041982	TNC	0.3	0.2			0.4	
ENSG00000041988	THAP3	10.0	7.0	13.0	14.0	7.0	15.0
ENSG00000042062	RIPOR3	0.1	0.3	0.1	0.1	0.4	0.1
ENSG00000042088	TDP1	34.0	32.0	32.0	24.0	38.0	55.0
ENSG00000042286	AIFM2	33.0	4.0	5.0	2.0	7.0	2.0
ENSG00000042317	SPATA7	2.0	2.0	2.0	2.0	2.0	4.0
ENSG00000042429	MED17	1.0	1.0	1.0	1.0	1.0	2.0
ENSG00000042445	RETSAT	34.0	21.0	15.0	20.0	16.0	20.0
ENSG00000042493	CAPG	18.0	22.0	6.0	4.0	0.7	11.0
ENSG00000042753	AP2S1	142.0	115.0	130.0	111.0	116.0	177.0
ENSG00000042813	ZPBP					0.1	
ENSG00000042832	TG					0.1	
ENSG00000042980	ADAM28	16.0	0.9	0.7	3.0	0.2	3.0
ENSG00000043039	BARX2	0.1	0.1				
ENSG00000043093	DCUN1D1	26.0	59.0	32.0	37.0	55.0	31.0
ENSG00000043143	JADE2	41.0	85.0	48.0	78.0	33.0	14.0
ENSG00000043355	ZIC2	0.1					
ENSG00000043462	LCP2	29.0	0.1	0.2	0.1		
ENSG00000043514	TRIT1	13.0	7.0	27.0	33.0	19.0	20.0
ENSG00000043591	ADRB1	4.0					1.0
ENSG00000044090	CUL7	12.0	13.0	10.0	11.0	12.0	7.0
ENSG00000044115	CTNNA1	52.0		12.0	6.0	2.0	66.0
ENSG00000044446	PHKA2	12.0	15.0	14.0	18.0	12.0	23.0
ENSG00000044459	CNTLN		6.0	4.0	5.0	5.0	4.0
ENSG00000044524	EPHA3	65.0	0.1				0.1
ENSG00000044574	HSPA5	1122.0	580.0	784.0	1011.0	641.0	500.0
ENSG00000046604	DSG2	76.0					
ENSG00000046647	GEMIN8	25.0	22.0	25.0	23.0	27.0	34.0
ENSG00000046651	OFD1	24.0	38.0	20.0	21.0	45.0	84.0
ENSG00000046653	GPM6B	0.5	0.9	0.5	0.6	0.8	22.0
ENSG00000047056	WDR37	12.0	12.0	20.0	15.0	22.0	17.0
ENSG00000047188	YTHDC2	29.0	33.0	29.0	32.0	19.0	17.0
ENSG00000047230	CTPS2	16.0		30.0	45.0	44.0	39.0
ENSG00000047249	ATP6V1H	28.0	27.0	35.0	42.0	31.0	30.0
ENSG00000047315	POLR2B	168.0	132.0	172.0	162.0	133.0	210.0
ENSG00000047346	FAM214A	19.0	26.0	29.0	25.0	52.0	15.0
ENSG00000047365	ARAP2	14.0	4.0	4.0	4.0	9.0	4.0
ENSG00000047410	TPR	83.0	66.0	69.0	68.0	64.0	113.0
ENSG00000047457	CP				0.1		
ENSG00000047578	KATNIP	5.0	3.0	4.0	4.0	6.0	5.0
ENSG00000047579	DTNBP1	17.0	40.0	30.0	24.0	24.0	38.0
ENSG00000047597	XK	0.3	39.0	6.0			2.0
ENSG00000047617	ANO2		0.1				
ENSG00000047621	C12orf4	31.0	20.0	27.0	24.0	27.0	27.0
ENSG00000047634	SCML1	2.0					
ENSG00000047644	WWC3	16.0	18.0	7.0	9.0	101.0	22.0
ENSG00000047648	ARHGAP6	24.0	0.4				0.4
ENSG00000047662	FAM184B	0.1	0.1	0.1	0.1	0.1	0.2
ENSG00000047849	MAP4	26.0	55.0	49.0	86.0	75.0	47.0
ENSG00000047932	GOPC	52.0	56.0	66.0	56.0	83.0	81.0
ENSG00000048028	USP28	16.0	28.0	28.0	41.0	29.0	48.0
ENSG00000048052	HDAC9	14.0	12.0	16.0	0.7	4.0	17.0
ENSG00000048140	TSPAN17	19.0	17.0	17.0	17.0	40.0	15.0
ENSG00000048162	NOP16	61.0	51.0	74.0	74.0	38.0	57.0
ENSG00000048342	CC2D2A	0.1	0.1	0.1	0.2	0.1	0.2
ENSG00000048392	RRM2B	51.0	215.0	103.0	225.0	173.0	52.0
ENSG00000048405	ZNF800	37.0	37.0	50.0	36.0	55.0	61.0
ENSG00000048462	TNFRSF17	136.0	27.0	16.0	10.0	162.0	69.0
ENSG00000048471	SNX29	26.0	24.0	17.0	12.0	22.0	28.0
ENSG00000048540	LMO3	28.0				7.0	0.6
ENSG00000048544	MRPS10	163.0	158.0	163.0	164.0	227.0	171.0
ENSG00000048545	GUCA1A		0.4	0.9			
ENSG00000048649	RSF1	21.0	25.0	30.0	21.0	30.0	34.0
ENSG00000048707	VPS13D	11.0	10.0	17.0	16.0	15.0	15.0
ENSG00000048740	CELF2	96.0		15.0	0.6		33.0
ENSG00000048828	FAM120A	176.0	149.0	148.0	202.0	155.0	196.0
ENSG00000048991	R3HDM1	87.0	77.0	89.0	81.0	101.0	99.0
ENSG00000049089	COL9A2	10.0	9.0	4.0	9.0	11.0	5.0
ENSG00000049130	KITLG	0.3					
ENSG00000049167	ERCC8	16.0	8.0	7.0	10.0	17.0	25.0
ENSG00000049192	ADAMTS6	2.0		1.0	0.1	2.0	2.0
ENSG00000049239	H6PD	8.0	25.0	21.0	39.0	26.0	19.0
ENSG00000049245	VAMP3	19.0	16.0	80.0	66.0	67.0	42.0
ENSG00000049246	PER3	1.0	3.0	2.0	3.0	0.5	1.0
ENSG00000049247	UTS2			2.0	7.0		
ENSG00000049249	TNFRSF9	7.0		0.4	1.0		
ENSG00000049323	LTBP1	22.0	42.0	28.0	53.0	56.0	19.0
ENSG00000049449	RCN1	40.0				2.0	28.0
ENSG00000049541	RFC2	142.0	128.0	181.0	62.0	123.0	208.0
ENSG00000049618	ARID1B	12.0	24.0	15.0	12.0	38.0	22.0
ENSG00000049656	CLPTM1L	131.0	77.0	78.0	67.0	317.0	221.0
ENSG00000049759	NEDD4L	4.0	5.0	7.0	8.0	0.5	3.0
ENSG00000049768	FOXP3	0.6	0.5	0.2	0.6	0.7	0.5
ENSG00000049769	PPP1R3F	3.0	7.0	17.0	4.0	11.0	5.0
ENSG00000049860	HEXB	43.0	0.1	19.0	13.0	3.0	31.0
ENSG00000049883	PTCD2	9.0	6.0	9.0	12.0	5.0	9.0
ENSG00000050030	NEXMIF	7.0					
ENSG00000050130	JKAMP	24.0	20.0	16.0	26.0	22.0	30.0
ENSG00000050165	DKK3	0.1					
ENSG00000050327	ARHGEF5	3.0					
ENSG00000050344	NFE2L3	36.0	3.0	40.0	33.0	49.0	32.0
ENSG00000050393	MCUR1	23.0	48.0	52.0	64.0	64.0	38.0
ENSG00000050405	LIMA1	51.0	7.0	11.0	3.0	10.0	3.0
ENSG00000050426	LETMD1	36.0	47.0	30.0	45.0	43.0	23.0
ENSG00000050438	SLC4A8	1.0	3.0	0.6	2.0	5.0	4.0
ENSG00000050555	LAMC3		0.4	0.4	0.5		
ENSG00000050730	TNIP3	0.8	0.1				0.1
ENSG00000050748	MAPK9	26.0	34.0	31.0	30.0	42.0	39.0
ENSG00000050767	COL23A1		1.0		0.1	0.1	
ENSG00000050820	BCAR1	9.0	0.4	8.0		3.0	
ENSG00000051009	FAM160A2	12.0	17.0	14.0	16.0	15.0	20.0
ENSG00000051108	HERPUD1	103.0	152.0	116.0	167.0	246.0	48.0
ENSG00000051128	HOMER3	0.8	1.0	1.0	0.1	0.7	4.0
ENSG00000051180	RAD51	3.0	2.0	4.0	5.0	6.0	5.0
ENSG00000051341	POLQ	19.0	34.0	19.0	26.0	12.0	19.0
ENSG00000051382	PIK3CB	25.0	26.0	21.0	27.0	23.0	21.0
ENSG00000051523	CYBA	165.0	193.0	159.0	144.0	230.0	178.0
ENSG00000051596	THOC3	23.0	20.0	17.0	18.0	11.0	19.0
ENSG00000051620	HEBP2	12.0	1.0	5.0		9.0	24.0
ENSG00000051825	MPHOSPH9	36.0	27.0	24.0	17.0	31.0	36.0
ENSG00000052126	PLEKHA5						11.0
ENSG00000052723	SIKE1	58.0	60.0	72.0	46.0	86.0	43.0
ENSG00000052749	RRP12	42.0	19.0	40.0	36.0	24.0	35.0
ENSG00000052795	FNIP2	0.5	0.4	16.0	0.3	1.0	0.4
ENSG00000052802	MSMO1	173.0	171.0	114.0	101.0	77.0	127.0
ENSG00000052841	TTC17	28.0	23.0	24.0	25.0	21.0	39.0
ENSG00000053254	FOXN3	49.0	48.0	21.0	23.0	50.0	45.0
ENSG00000053328	METTL24	0.1	0.1				
ENSG00000053371	AKR7A2	74.0	93.0	93.0	90.0	38.0	104.0
ENSG00000053372	MRTO4	186.0	122.0	184.0	231.0	146.0	225.0
ENSG00000053438	NNAT	0.4	2.0	1.0	0.8	1.0	0.5
ENSG00000053501	USE1	25.0	19.0	20.0	23.0	16.0	29.0
ENSG00000053524	MCF2L2	0.1	0.4	0.1		0.7	0.5
ENSG00000053702	NRIP2	1.0	1.0	3.0	2.0	2.0	5.0
ENSG00000053747	LAMA3	2.0	0.3			0.2	0.6
ENSG00000053770	AP5M1	26.0	17.0	13.0	18.0	20.0	20.0
ENSG00000053900	ANAPC4	16.0	12.0	17.0	18.0	20.0	17.0
ENSG00000053918	KCNQ1	0.3	0.7	6.0			
ENSG00000054116	TRAPPC3	49.0	28.0	50.0	45.0	56.0	66.0
ENSG00000054118	THRAP3	243.0	241.0	247.0	231.0	247.0	320.0
ENSG00000054148	PHPT1	78.0	94.0	78.0	121.0	68.0	75.0
ENSG00000054179	ENTPD2	0.3	0.7	27.0	0.3		
ENSG00000054219	LY75	25.0	14.0	7.0	7.0	19.0	3.0
ENSG00000054267	ARID4B	21.0	22.0	24.0	21.0	31.0	71.0
ENSG00000054277	OPN3	5.0	3.0	9.0	0.2	2.0	42.0
ENSG00000054282	SDCCAG8	10.0	11.0	9.0	9.0	7.0	15.0
ENSG00000054356	PTPRN		0.1	0.1	0.3		
ENSG00000054392	HHAT	6.0		0.2	0.8	6.0	0.4
ENSG00000054523	KIF1B	8.0	4.0	14.0	5.0	0.8	9.0
ENSG00000054598	FOXC1						7.0
ENSG00000054611	TBC1D22A	31.0	27.0	47.0	70.0	37.0	17.0
ENSG00000054654	SYNE2	15.0	68.0	15.0	42.0	88.0	9.0
ENSG00000054690	PLEKHH1	0.2	0.2		0.1	0.1	0.3
ENSG00000054793	ATP9A	0.8	0.1			0.3	
ENSG00000054796	SPO11		0.8	0.2	0.1	0.1	
ENSG00000054938	CHRDL2						0.1
ENSG00000054965	FAM168A	25.0	29.0	38.0	22.0	20.0	37.0
ENSG00000054967	RELT	10.0	13.0	13.0	14.0	8.0	8.0
ENSG00000054983	GALC	7.0	5.0	7.0		6.0	7.0
ENSG00000055044	NOP58	211.0	182.0	221.0	207.0	227.0	166.0
ENSG00000055070	SZRD1	147.0	113.0	190.0	198.0	114.0	129.0
ENSG00000055118	KCNH2	2.0	33.0	19.0	13.0	3.0	2.0
ENSG00000055130	CUL1	124.0	182.0	250.0	150.0	212.0	221.0
ENSG00000055147	FAM114A2	23.0	19.0	18.0	14.0	26.0	20.0
ENSG00000055163	CYFIP2	91.0	230.0	201.0	221.0	347.0	260.0
ENSG00000055208	TAB2	70.0	56.0	58.0	43.0	76.0	66.0
ENSG00000055211	GINM1	89.0	40.0	43.0	75.0	104.0	41.0
ENSG00000055332	EIF2AK2	119.0	81.0	54.0	10.0	20.0	36.0
ENSG00000055483	USP36	47.0	30.0	46.0	48.0	57.0	56.0
ENSG00000055609	KMT2C	17.0	30.0	31.0	24.0	63.0	38.0
ENSG00000055732	MCOLN3	0.6	0.1			0.3	
ENSG00000055813	CCDC85A	2.0	5.0	0.4	0.1		
ENSG00000055917	PUM2	150.0	150.0	157.0	126.0	202.0	228.0
ENSG00000055950	MRPL43	34.0	38.0	29.0	24.0	28.0	39.0
ENSG00000055955	ITIH4		0.1				
ENSG00000055957	ITIH1	0.1					
ENSG00000056050	HPF1	79.0	23.0	54.0	23.0	66.0	96.0
ENSG00000056097	ZFR	155.0	94.0	141.0	109.0	144.0	151.0
ENSG00000056277	ZNF280C	20.0	17.0	16.0	18.0	11.0	39.0
ENSG00000056291	NPFFR2	0.2					
ENSG00000056487	PHF21B	0.1	0.1	1.0	4.0		5.0
ENSG00000056558	TRAF1	64.0	16.0	16.0	58.0	7.0	0.8
ENSG00000056586	RC3H2	27.0	50.0	38.0	37.0	81.0	49.0
ENSG00000056736	IL17RB	8.0	5.0	2.0	4.0	6.0	5.0
ENSG00000056972	TRAF3IP2	14.0	5.0	8.0	0.2	16.0	2.0
ENSG00000057019	DCBLD2	8.0	0.1	7.0	1.0	10.0	11.0
ENSG00000057252	SOAT1	33.0	43.0	47.0	39.0	43.0	70.0
ENSG00000057294	PKP2	19.0					
ENSG00000057468	MSH4	0.2	0.1	0.1	0.1	0.1	
ENSG00000057608	GDI2	394.0	587.0	507.0	516.0	512.0	466.0
ENSG00000057657	PRDM1	72.0	2.0	3.0	8.0	0.1	4.0
ENSG00000057663	ATG5	36.0	30.0	30.0	26.0	35.0	30.0
ENSG00000057704	TMCC3	26.0	0.1	0.2	0.2	7.0	3.0
ENSG00000057757	PITHD1	116.0	117.0	136.0	142.0	178.0	160.0
ENSG00000057935	MTA3	15.0	40.0	33.0	43.0	44.0	17.0
ENSG00000058056	USP13	29.0	61.0	53.0	37.0	85.0	63.0
ENSG00000058063	ATP11B	60.0	61.0	56.0	64.0	85.0	99.0
ENSG00000058085	LAMC2						0.6
ENSG00000058091	CDK14	40.0	124.0	49.0	108.0	80.0	55.0
ENSG00000058262	SEC61A1	492.0	245.0	279.0	285.0	201.0	172.0
ENSG00000058272	PPP1R12A	37.0	28.0	31.0	24.0	37.0	41.0
ENSG00000058335	RASGRF1	0.7	1.0	0.2	0.4	0.1	0.1
ENSG00000058404	CAMK2B	0.1	0.7	0.3	0.3		
ENSG00000058453	CROCC	0.7	6.0	3.0	1.0	7.0	3.0
ENSG00000058600	POLR3E	27.0	28.0	36.0	37.0	21.0	35.0
ENSG00000058668	ATP2B4	11.0	20.0	16.0	29.0	1.0	0.8
ENSG00000058673	ZC3H11A	0.1	0.2	0.1	0.2	0.2	0.1
ENSG00000058729	RIOK2	28.0	24.0	39.0	21.0	36.0	47.0
ENSG00000058799	YIPF1	40.0	24.0	55.0	21.0	131.0	27.0
ENSG00000058804	NDC1	158.0	322.0	192.0	203.0	175.0	146.0
ENSG00000058866	DGKG	0.1					
ENSG00000059122	FLYWCH1	11.0	12.0	14.0	12.0	14.0	17.0
ENSG00000059145	UNKL	8.0	3.0	8.0	7.0	13.0	8.0
ENSG00000059377	TBXAS1	5.0		0.1			0.5
ENSG00000059378	PARP12	26.0	25.0	22.0	2.0	9.0	17.0
ENSG00000059573	ALDH18A1	209.0	286.0	283.0	294.0	108.0	289.0
ENSG00000059588	TARBP1	23.0	20.0	16.0	13.0	17.0	55.0
ENSG00000059691	GATB	10.0	9.0	11.0	15.0	8.0	8.0
ENSG00000059728	MXD1	7.0	5.0	7.0	4.0	5.0	9.0
ENSG00000059758	CDK17	55.0	48.0	33.0	36.0	48.0	22.0
ENSG00000059769	DNAJC25	16.0	8.0	18.0	17.0	13.0	12.0
ENSG00000059804	SLC2A3	17.0	2.0	2.0	5.0	0.2	3.0
ENSG00000059915	PSD	0.6	1.0	0.4	0.4	0.6	0.2
ENSG00000060069	CTDP1	24.0	20.0	33.0	29.0	11.0	44.0
ENSG00000060138	YBX3	150.0	62.0	179.0	213.0	106.0	137.0
ENSG00000060140	STYK1	0.8				0.7	0.4
ENSG00000060237	WNK1	195.0	116.0	96.0	112.0	123.0	116.0
ENSG00000060303	RPS17P5	0.1				0.2	
ENSG00000060339	CCAR1	94.0	92.0	89.0	84.0	135.0	105.0
ENSG00000060491	OGFR	39.0	54.0	71.0	56.0	52.0	57.0
ENSG00000060558	GNA15	4.0		0.2	0.1		6.0
ENSG00000060566	CREB3L3	0.1					
ENSG00000060642	PIGV	14.0	16.0	12.0	17.0	26.0	3.0
ENSG00000060656	PTPRU	0.2	4.0	3.0	0.5		0.2
ENSG00000060688	SNRNP40	106.0	74.0	93.0	84.0	92.0	142.0
ENSG00000060709	RIMBP2	3.0					
ENSG00000060749	QSER1	28.0	38.0	47.0	48.0	30.0	53.0
ENSG00000060762	MPC1	159.0	62.0	70.0	79.0	165.0	80.0
ENSG00000060971	ACAA1	6.0	8.0	16.0	10.0	9.0	12.0
ENSG00000060982	BCAT1	118.0	198.0	322.0	243.0	382.0	189.0
ENSG00000061273	HDAC7	52.0	86.0	32.0	71.0	73.0	31.0
ENSG00000061337	LZTS1	0.1	52.0	18.0		54.0	3.0
ENSG00000061492	WNT8A			0.1			
ENSG00000061656	SPAG4	3.0	1.0	2.0	4.0	6.0	2.0
ENSG00000061676	NCKAP1	6.0	1.0	0.1	0.1	1.0	
ENSG00000061794	MRPS35	213.0	151.0	242.0	235.0	191.0	318.0
ENSG00000061918	GUCY1B1	91.0				3.0	
ENSG00000061936	SFSWAP	14.0	22.0	30.0	26.0	30.0	26.0
ENSG00000061938	TNK2	11.0	14.0	13.0	11.0	62.0	14.0
ENSG00000061987	MON2	16.0	10.0	12.0	11.0	11.0	22.0
ENSG00000062194	GPBP1	86.0	80.0	52.0	62.0	87.0	154.0
ENSG00000062282	DGAT2	7.0	8.0	8.0	8.0	12.0	0.3
ENSG00000062485	CS	195.0	258.0	288.0	318.0	144.0	319.0
ENSG00000062524	LTK			1.0			5.0
ENSG00000062582	MRPS24	2.0	1.0	2.0	1.0	1.0	2.0
ENSG00000062598	ELMO2	23.0	15.0	14.0	16.0	14.0	27.0
ENSG00000062650	WAPL	90.0	133.0	97.0	102.0	129.0	108.0
ENSG00000062716	VMP1	65.0	31.0	31.0	29.0	23.0	41.0
ENSG00000062725	APPBP2	22.0	18.0	16.0	19.0	18.0	31.0
ENSG00000062822	POLD1	80.0	106.0	92.0	94.0	48.0	77.0
ENSG00000063015	SEZ6		0.1		0.1	0.1	
ENSG00000063046	EIF4B	431.0	926.0	746.0	999.0	388.0	530.0
ENSG00000063127	SLC6A16	3.0	9.0	3.0	3.0	13.0	3.0
